game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_abs,score_safe,score_balanced,score_lotto,game_key,ticket_type,leg_order,ticket_id
2025-01-04,Eric Gordon,PHI,BRK,reb,1.9981112785733521,0.9523809523809523,0.0,poisson,0.0,0,minutes_lt_12|pred_mean_lt_2,reb_hgbr,v1,0.5,over,0.8644088645734581,1.4981112785733521,1.4981112785733521,0.9114248272671531,0.9248579594653517,0.9382910916635503,BRK_PHI,safe,1,2025-01-04_safe_1
2025-01-04,Obi Toppin,IND,PHO,ast,1.9853114598936927,1.6875,0.0,poisson,0.0,0,minutes_lt_10,ast_hgbr,v1,0.5,over,0.862662167771747,1.4853114598936927,1.4853114598936927,0.9073028519785352,0.9200573331804748,0.9328118143824142,IND_PHO,safe,2,2025-01-04_safe_1
2025-01-04,Brook Lopez,MIL,POR,ast,1.977143216136791,2.0,30.879999399999996,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8615357647767594,1.477143216136791,1.477143216136791,0.9046647677591311,0.9169873400398088,0.9293099123204864,MIL_POR,safe,3,2025-01-04_safe_1
