game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score,delta_mean,confidence_tier,pred_pctile_within_stat,delta_pctile_within_stat,minutes_pctile_within_stat,dispersion_pctile_good,baseline_available,zero_baseline_flag,rel_delta_vs_baseline,rel_delta_pctile_within_stat,confidence_score,stat_broad_weight,stat_top_pick_weight,stat_variance_penalty,top_pick_bucket,top_bucket_bonus,ast_tail_penalty,rank_score,ticket_score_col,ticket_id,ticket_type
2025-01-05,De'Aaron Fox,SAC,GSW,ast,5.459013916821087,6.199999999999999,37.9900002,poisson,0.0,1,ok,ast_hgbr,v1,6.5,under,0.6924632626713637,1.0409860831789128,0.4096017593389913,1.0,0.1924632626713637,0.04,0.0,0.018518518518518517,0.0,0.0,0.8992000000000001,0.8098583333333335,0.7134296296296297,1,1,1,0.7235971522192582,0.0,high_conf,0.9444444444444444,0.5092592592592593,0.9814814814814815,0.5092592592592593,1,0,0.0,0.5092592592592593,1.0,1.08,0.98,0.03,strong,0.0,0.0,0.8214878240740742,score_safe,safe_1,safe
2025-01-05,Austin Reaves,LAL,HOU,reb,5.856169716656726,7.999999999999999,38.4600004,poisson,0.0,1,ok,reb_hgbr,v1,4.5,over,0.6952302064908901,1.3561697166567264,0.5179326179986675,1.0,0.19523020649089007,0.03,0.0,0.42105263157894735,0.0,0.0,0.7915087719298246,0.8082456140350879,0.8001999999999999,1,1,1,0.8414436779991965,0.0,high_conf,0.8070175438596491,0.5087719298245614,1.0,0.5087719298245614,1,0,0.0,0.5087719298245614,1.0,0.98,1.14,0.02,core,0.0,0.0,0.7995394736842106,score_safe,safe_1,safe
2025-01-05,Kyshawn George,WAS,NOP,pts,8.12375783246502,6.285907784166298,24.12333339999999,nbinom,0.05344975309597418,1,ok,pts_composed,v1,9.5,under,0.6843793660161994,1.3762421675349792,0.45562546153319927,0.6700925944444441,0.18437936601619942,0.06,0.0,0.8392857142857143,0.0,0.0,0.39778871428571433,0.4330089107142857,0.4362605714285714,1,1,1,0.6484457001142209,0.0,medium_conf,0.30357142857142855,0.5089285714285714,0.44642857142857145,0.5089285714285714,1,0,0.0,0.5089285714285714,0.66,0.97,0.96,0.04,core,0.0,0.0,0.4197337473214286,score_safe,safe_1,safe
2025-01-05,Caris LeVert,CLE,CHA,reb,3.1638110259953813,2.4000000000000004,23.2366666,poisson,0.0,1,ok,reb_hgbr,v1,4.5,under,0.7870278904295668,1.3361889740046187,0.6548206676126977,0.6454629611111111,0.2870278904295668,0.03,0.0,0.8421052631578947,0.07,0.0,0.37280463157894733,0.4444833684210527,0.48568799999999995,1,1,1,1.049003159553697,0.0,medium_conf,0.17543859649122806,0.5087719298245614,0.40350877192982454,0.5087719298245614,1,0,0.0,0.5087719298245614,0.66,0.98,1.14,0.02,core,0.0,0.0,0.42611303157894737,score_safe,safe_1,safe
